barcode,product_name,brand,category,skin_type,key_ingredients,price,rating,review_count,ph_level,is_fragrance_free,is_paraben_free,is_cruelty_free,country,launch_year
890100042863,Cetaphil Zinc Oxide Cleanser 42863,Cetaphil,Cleanser,oily,Zinc Oxide,535.62,4.7,557,6.9,True,False,False,France,2021
890100042864,Plum Panthenol Treatment 42864,Plum,Treatment,sensitive,Panthenol,546.21,4.8,2342,6.8,False,True,True,France,2016
890100042865,Minimalist Niacinamide Toner 42865,Minimalist,Toner,oily,Niacinamide,1337.57,3.5,4093,4.5,True,True,True,India,2023
890100042866,Minimalist Hyaluronic Acid Moisturizer 42866,Minimalist,Moisturizer,sensitive,Hyaluronic Acid,465.43,4.4,2615,4.6,False,True,True,India,2023
890100042867,Mamaearth Tea Tree Oil Serum 42867,Mamaearth,Serum,sensitive,Tea Tree Oil,274.36,4.8,3459,6.7,False,True,True,USA,2023
890100042868,Bioderma Niacinamide Serum 42868,Bioderma,Serum,dry,Niacinamide,879.24,3.1,1285,6.4,False,True,False,Korea,2024
890100042869,Aveeno Aloe Vera Cleanser 42869,Aveeno,Cleanser,all,Aloe Vera,1574.02,4.2,3404,6.5,False,False,False,India,2015
890100042870,Bioderma Panthenol Cleanser 42870,Bioderma,Cleanser,sensitive,Panthenol,1135.03,3.3,2796,6.1,True,False,True,France,2024
890100042871,Aveeno Retinol Sunscreen 42871,Aveeno,Sunscreen,combination,Retinol,815.51,4.0,4186,6.4,False,False,False,Germany,2024
890100042872,Plum Vitamin C Moisturizer 42872,Plum,Moisturizer,combination,Vitamin C,547.32,3.0,4838,4.5,True,True,True,Korea,2018
890100042873,Plum Aloe Vera Moisturizer 42873,Plum,Moisturizer,dry,Aloe Vera,1130.75,3.2,258,4.8,True,False,True,India,2019
890100042874,Minimalist Niacinamide Sunscreen 42874,Minimalist,Sunscreen,sensitive,Niacinamide,859.2,4.8,1480,5.6,True,False,False,France,2021
890100042875,Aveeno Salicylic Acid Cleanser 42875,Aveeno,Cleanser,combination,Salicylic Acid,1093.21,3.5,1239,5.3,False,False,True,Korea,2016
890100042876,Plum Zinc Oxide Serum 42876,Plum,Serum,dry,Zinc Oxide,599.05,3.6,2728,5.5,True,True,True,Korea,2019
890100042877,Simple Salicylic Acid Serum 42877,Simple,Serum,all,Salicylic Acid,1858.75,4.8,2417,5.4,True,True,True,Germany,2023
890100042878,Olay Panthenol Treatment 42878,Olay,Treatment,all,Panthenol,520.58,4.6,20,5.5,False,True,True,USA,2016
890100042879,Bioderma Niacinamide Serum 42879,Bioderma,Serum,combination,Niacinamide,635.12,4.9,435,4.9,False,True,True,Korea,2022
890100042880,Olay Zinc Oxide Moisturizer 42880,Olay,Moisturizer,oily,Zinc Oxide,322.95,3.2,1787,4.7,True,True,True,Germany,2025
890100042881,Cetaphil Niacinamide Moisturizer 42881,Cetaphil,Moisturizer,sensitive,Niacinamide,864.9,3.2,1749,6.2,True,True,True,Korea,2023
890100042882,Olay Zinc Oxide Treatment 42882,Olay,Treatment,all,Zinc Oxide,343.78,4.0,42,6.1,True,True,True,Korea,2019
890100042883,Bioderma Zinc Oxide Moisturizer 42883,Bioderma,Moisturizer,oily,Zinc Oxide,1743.55,3.2,1259,5.2,False,False,False,Germany,2023
890100042884,Cetaphil Salicylic Acid Moisturizer 42884,Cetaphil,Moisturizer,dry,Salicylic Acid,1721.48,4.7,1974,5.9,False,False,False,Korea,2019
890100042885,Bioderma Tea Tree Oil Serum 42885,Bioderma,Serum,dry,Tea Tree Oil,765.89,4.4,2625,6.8,True,False,True,India,2021
890100042886,Olay Aloe Vera Toner 42886,Olay,Toner,dry,Aloe Vera,1113.45,3.7,3577,5.0,False,True,True,Korea,2025
890100042887,Aveeno Hyaluronic Acid Cleanser 42887,Aveeno,Cleanser,combination,Hyaluronic Acid,449.46,4.9,1320,6.1,False,False,False,France,2015
890100042888,Mamaearth Retinol Serum 42888,Mamaearth,Serum,oily,Retinol,1010.89,4.1,2874,6.6,False,False,True,France,2018
890100042889,Cetaphil Hyaluronic Acid Toner 42889,Cetaphil,Toner,oily,Hyaluronic Acid,1389.62,3.6,3010,4.6,False,False,False,USA,2021
890100042890,Plum Salicylic Acid Sunscreen 42890,Plum,Sunscreen,combination,Salicylic Acid,627.81,4.3,184,4.5,True,False,True,USA,2024
890100042891,Olay Ceramide Serum 42891,Olay,Serum,sensitive,Ceramide,1065.07,4.6,4314,5.4,True,False,True,Korea,2018
890100042892,Olay Niacinamide Cleanser 42892,Olay,Cleanser,dry,Niacinamide,1264.69,3.7,818,6.1,True,True,False,India,2024
890100042893,Aveeno Tea Tree Oil Sunscreen 42893,Aveeno,Sunscreen,oily,Tea Tree Oil,370.27,4.9,1556,5.2,False,True,False,USA,2023
890100042894,Simple Niacinamide Sunscreen 42894,Simple,Sunscreen,combination,Niacinamide,589.86,4.3,1407,6.4,True,False,False,USA,2025
890100042895,Mamaearth Zinc Oxide Moisturizer 42895,Mamaearth,Moisturizer,oily,Zinc Oxide,865.2,4.3,3911,5.0,False,True,False,USA,2025
890100042896,Olay Retinol Cleanser 42896,Olay,Cleanser,sensitive,Retinol,984.12,3.3,1855,4.6,False,True,False,Korea,2019
890100042897,Cetaphil Vitamin C Serum 42897,Cetaphil,Serum,all,Vitamin C,779.16,4.4,1200,4.9,False,True,False,USA,2015
890100042898,Plum Retinol Toner 42898,Plum,Toner,all,Retinol,1916.7,4.5,4201,4.6,True,False,False,France,2022
890100042899,Aveeno Niacinamide Sunscreen 42899,Aveeno,Sunscreen,all,Niacinamide,1831.44,4.0,3845,6.1,True,False,True,France,2024
890100042900,Mamaearth Ceramide Serum 42900,Mamaearth,Serum,dry,Ceramide,1158.93,3.4,2327,6.5,True,True,False,USA,2015
890100042901,Cetaphil Panthenol Cleanser 42901,Cetaphil,Cleanser,sensitive,Panthenol,517.84,3.6,252,5.0,True,False,False,India,2025
890100042902,Neutrogena Vitamin C Toner 42902,Neutrogena,Toner,dry,Vitamin C,722.88,3.2,3736,5.1,False,True,False,India,2025
890100042903,Mamaearth Retinol Sunscreen 42903,Mamaearth,Sunscreen,combination,Retinol,1475.62,3.6,3297,6.5,True,False,True,Korea,2023
890100042904,Aveeno Zinc Oxide Cleanser 42904,Aveeno,Cleanser,dry,Zinc Oxide,1598.01,3.2,4571,6.3,True,False,False,France,2023
890100042905,Cetaphil Salicylic Acid Toner 42905,Cetaphil,Toner,dry,Salicylic Acid,605.27,4.9,1313,6.8,True,True,False,France,2019
890100042906,Aveeno Retinol Moisturizer 42906,Aveeno,Moisturizer,all,Retinol,1690.89,4.0,2616,5.2,True,True,False,Korea,2024
890100042907,Minimalist Ceramide Treatment 42907,Minimalist,Treatment,dry,Ceramide,407.3,4.9,2639,6.2,True,True,True,France,2019
890100042908,Bioderma Niacinamide Toner 42908,Bioderma,Toner,all,Niacinamide,564.33,4.7,712,6.2,True,True,True,Germany,2015
890100042909,Mamaearth Aloe Vera Moisturizer 42909,Mamaearth,Moisturizer,all,Aloe Vera,1158.9,3.9,2600,6.8,True,True,True,France,2016
890100042910,Bioderma Ceramide Toner 42910,Bioderma,Toner,all,Ceramide,415.19,3.2,4742,6.9,False,False,True,Korea,2020
890100042911,Neutrogena Tea Tree Oil Serum 42911,Neutrogena,Serum,sensitive,Tea Tree Oil,428.31,3.2,627,5.9,True,False,True,Germany,2022
890100042912,Minimalist Ceramide Treatment 42912,Minimalist,Treatment,all,Ceramide,1955.34,3.2,3150,5.0,True,False,False,USA,2025
890100042913,Aveeno Aloe Vera Cleanser 42913,Aveeno,Cleanser,sensitive,Aloe Vera,562.51,4.5,2219,4.6,True,False,True,Korea,2023
890100042914,Olay Niacinamide Toner 42914,Olay,Toner,sensitive,Niacinamide,1350.9,4.9,4118,5.4,False,False,False,USA,2024
890100042915,Bioderma Panthenol Cleanser 42915,Bioderma,Cleanser,all,Panthenol,258.25,4.8,2699,5.9,False,False,True,France,2020
890100042916,Olay Ceramide Sunscreen 42916,Olay,Sunscreen,oily,Ceramide,1217.57,3.3,1390,5.1,False,True,False,France,2024
890100042917,Plum Retinol Serum 42917,Plum,Serum,combination,Retinol,1202.55,3.8,2767,6.6,True,False,True,India,2023
890100042918,Aveeno Retinol Moisturizer 42918,Aveeno,Moisturizer,all,Retinol,1885.36,4.8,4010,6.3,False,True,True,USA,2016
890100042919,Neutrogena Hyaluronic Acid Toner 42919,Neutrogena,Toner,all,Hyaluronic Acid,1407.11,4.5,4839,5.8,True,True,False,India,2018
890100042920,Plum Aloe Vera Toner 42920,Plum,Toner,sensitive,Aloe Vera,1780.25,4.9,2025,6.4,True,False,True,Korea,2018
890100042921,Minimalist Aloe Vera Moisturizer 42921,Minimalist,Moisturizer,combination,Aloe Vera,1234.56,4.9,2057,4.7,True,False,False,USA,2018
890100042922,Neutrogena Hyaluronic Acid Cleanser 42922,Neutrogena,Cleanser,oily,Hyaluronic Acid,746.09,4.7,255,6.4,False,True,False,USA,2023
890100042923,Mamaearth Tea Tree Oil Sunscreen 42923,Mamaearth,Sunscreen,dry,Tea Tree Oil,1543.26,4.1,397,5.3,False,True,False,USA,2016
890100042924,Aveeno Zinc Oxide Moisturizer 42924,Aveeno,Moisturizer,dry,Zinc Oxide,690.6,3.8,4152,5.7,True,True,True,France,2017
890100042925,Mamaearth Hyaluronic Acid Treatment 42925,Mamaearth,Treatment,oily,Hyaluronic Acid,781.95,4.9,4459,4.5,False,True,True,USA,2021
890100042926,Olay Hyaluronic Acid Cleanser 42926,Olay,Cleanser,oily,Hyaluronic Acid,542.51,4.6,4843,6.3,True,False,True,India,2023
890100042927,Aveeno Aloe Vera Treatment 42927,Aveeno,Treatment,sensitive,Aloe Vera,1221.54,3.3,4532,5.4,True,True,True,France,2021
890100042928,Aveeno Salicylic Acid Treatment 42928,Aveeno,Treatment,combination,Salicylic Acid,493.03,3.6,3254,5.0,True,False,True,USA,2025
890100042929,Cetaphil Aloe Vera Sunscreen 42929,Cetaphil,Sunscreen,dry,Aloe Vera,548.9,4.2,3492,5.4,False,True,False,Korea,2025
890100042930,Plum Panthenol Serum 42930,Plum,Serum,all,Panthenol,1727.29,3.3,4686,5.8,False,True,True,India,2021
890100042931,Bioderma Hyaluronic Acid Moisturizer 42931,Bioderma,Moisturizer,sensitive,Hyaluronic Acid,1272.37,4.6,1044,5.1,False,False,True,USA,2016
890100042932,Cetaphil Ceramide Cleanser 42932,Cetaphil,Cleanser,sensitive,Ceramide,1966.83,3.3,3897,6.9,False,False,True,USA,2019
890100042933,Neutrogena Vitamin C Cleanser 42933,Neutrogena,Cleanser,all,Vitamin C,1504.28,3.6,330,5.9,True,True,False,India,2015
890100042934,Bioderma Niacinamide Treatment 42934,Bioderma,Treatment,dry,Niacinamide,750.95,4.0,2574,5.7,False,True,True,France,2015
890100042935,Mamaearth Ceramide Treatment 42935,Mamaearth,Treatment,all,Ceramide,1340.85,5.0,940,5.0,False,True,False,Germany,2022
890100042936,Simple Vitamin C Cleanser 42936,Simple,Cleanser,all,Vitamin C,558.94,4.6,2115,5.3,False,False,False,USA,2021
890100042937,Neutrogena Aloe Vera Moisturizer 42937,Neutrogena,Moisturizer,oily,Aloe Vera,229.28,3.5,1970,5.4,False,False,False,Germany,2023
890100042938,Cetaphil Hyaluronic Acid Moisturizer 42938,Cetaphil,Moisturizer,all,Hyaluronic Acid,885.85,4.1,2734,4.8,True,True,False,France,2016
890100042939,Aveeno Niacinamide Sunscreen 42939,Aveeno,Sunscreen,oily,Niacinamide,1681.8,4.4,3407,5.0,False,True,True,USA,2024
890100042940,Plum Zinc Oxide Sunscreen 42940,Plum,Sunscreen,dry,Zinc Oxide,1744.54,3.4,24,5.8,False,True,False,France,2023
890100042941,Neutrogena Ceramide Moisturizer 42941,Neutrogena,Moisturizer,oily,Ceramide,224.05,4.6,191,5.2,False,True,True,Korea,2021
890100042942,Minimalist Aloe Vera Cleanser 42942,Minimalist,Cleanser,dry,Aloe Vera,1477.57,3.5,4066,6.0,True,False,False,USA,2021
890100042943,Plum Retinol Sunscreen 42943,Plum,Sunscreen,combination,Retinol,883.89,4.5,1406,4.8,False,False,False,France,2019
890100042944,Bioderma Hyaluronic Acid Moisturizer 42944,Bioderma,Moisturizer,oily,Hyaluronic Acid,1380.18,3.2,397,5.7,False,True,False,France,2015
890100042945,Neutrogena Aloe Vera Treatment 42945,Neutrogena,Treatment,combination,Aloe Vera,1349.33,3.3,3935,5.5,True,True,True,USA,2019
890100042946,Olay Ceramide Moisturizer 42946,Olay,Moisturizer,all,Ceramide,1365.43,4.1,3174,5.3,True,True,True,Korea,2019
890100042947,Cetaphil Retinol Cleanser 42947,Cetaphil,Cleanser,all,Retinol,207.12,3.1,355,6.0,True,False,True,Korea,2019
890100042948,Bioderma Ceramide Serum 42948,Bioderma,Serum,oily,Ceramide,400.21,4.0,592,6.5,True,False,False,Korea,2019
890100042949,Bioderma Salicylic Acid Serum 42949,Bioderma,Serum,oily,Salicylic Acid,530.45,4.9,4360,6.7,False,False,False,USA,2015
890100042950,Plum Ceramide Sunscreen 42950,Plum,Sunscreen,oily,Ceramide,610.95,3.5,2605,4.8,False,True,True,Korea,2022
890100042951,Plum Retinol Moisturizer 42951,Plum,Moisturizer,dry,Retinol,1401.91,3.8,2531,4.7,False,True,True,France,2015
890100042952,Mamaearth Salicylic Acid Moisturizer 42952,Mamaearth,Moisturizer,sensitive,Salicylic Acid,1070.04,3.3,4379,5.9,False,False,True,Korea,2016
890100042953,Bioderma Niacinamide Treatment 42953,Bioderma,Treatment,sensitive,Niacinamide,834.38,3.8,3040,5.0,True,True,True,India,2020
890100042954,Plum Aloe Vera Toner 42954,Plum,Toner,all,Aloe Vera,1939.66,4.3,4857,5.9,True,True,False,Korea,2015
890100042955,Mamaearth Ceramide Cleanser 42955,Mamaearth,Cleanser,dry,Ceramide,1166.41,3.6,4656,6.4,True,False,False,Germany,2017
890100042956,Bioderma Retinol Treatment 42956,Bioderma,Treatment,sensitive,Retinol,897.35,3.9,4006,5.0,False,True,True,France,2017
890100042957,Neutrogena Tea Tree Oil Serum 42957,Neutrogena,Serum,sensitive,Tea Tree Oil,1450.61,4.6,4136,5.8,True,False,True,India,2017
890100042958,Neutrogena Hyaluronic Acid Toner 42958,Neutrogena,Toner,dry,Hyaluronic Acid,403.81,3.6,570,4.9,True,True,False,France,2025
890100042959,Bioderma Retinol Moisturizer 42959,Bioderma,Moisturizer,all,Retinol,406.02,3.1,749,6.7,False,True,False,Korea,2016
890100042960,Cetaphil Retinol Treatment 42960,Cetaphil,Treatment,oily,Retinol,1534.22,4.9,4231,4.6,False,False,False,Germany,2015
890100042961,Simple Retinol Cleanser 42961,Simple,Cleanser,combination,Retinol,456.54,3.7,1721,5.2,False,True,True,Korea,2015
890100042962,Simple Zinc Oxide Sunscreen 42962,Simple,Sunscreen,combination,Zinc Oxide,1265.09,3.1,4925,6.8,False,True,False,Germany,2018
890100042963,Olay Hyaluronic Acid Cleanser 42963,Olay,Cleanser,dry,Hyaluronic Acid,914.63,3.9,871,7.0,False,False,True,USA,2025
890100042964,Plum Aloe Vera Moisturizer 42964,Plum,Moisturizer,dry,Aloe Vera,986.6,3.3,1054,7.0,False,True,False,India,2025
890100042965,Olay Ceramide Moisturizer 42965,Olay,Moisturizer,dry,Ceramide,1561.17,4.5,1404,6.7,False,False,True,Germany,2023
890100042966,Bioderma Ceramide Serum 42966,Bioderma,Serum,combination,Ceramide,1002.4,4.6,2590,4.8,True,False,False,USA,2017
890100042967,Aveeno Ceramide Cleanser 42967,Aveeno,Cleanser,all,Ceramide,330.31,4.7,1022,6.0,True,False,False,India,2022
890100042968,Simple Hyaluronic Acid Sunscreen 42968,Simple,Sunscreen,oily,Hyaluronic Acid,809.27,4.0,833,4.9,True,True,False,India,2017
890100042969,Cetaphil Vitamin C Moisturizer 42969,Cetaphil,Moisturizer,sensitive,Vitamin C,1672.84,4.7,2653,5.7,False,False,False,Korea,2024
890100042970,Minimalist Hyaluronic Acid Serum 42970,Minimalist,Serum,sensitive,Hyaluronic Acid,577.9,4.3,2767,6.5,False,False,True,Germany,2017
890100042971,Plum Salicylic Acid Serum 42971,Plum,Serum,combination,Salicylic Acid,637.36,3.6,1410,5.0,True,True,True,India,2025
890100042972,Neutrogena Salicylic Acid Treatment 42972,Neutrogena,Treatment,dry,Salicylic Acid,1116.32,3.6,777,5.4,True,False,False,France,2016
890100042973,Olay Niacinamide Serum 42973,Olay,Serum,sensitive,Niacinamide,815.28,3.5,3152,6.8,False,False,False,Korea,2019
890100042974,Bioderma Ceramide Moisturizer 42974,Bioderma,Moisturizer,dry,Ceramide,625.17,4.1,3448,5.1,False,True,False,Korea,2019
890100042975,Bioderma Retinol Sunscreen 42975,Bioderma,Sunscreen,oily,Retinol,1144.0,3.9,3192,5.5,False,False,True,USA,2019
890100042976,Simple Tea Tree Oil Toner 42976,Simple,Toner,all,Tea Tree Oil,690.73,4.2,1328,5.9,False,False,True,India,2015
890100042977,Bioderma Retinol Serum 42977,Bioderma,Serum,all,Retinol,1406.06,3.4,2169,6.8,True,True,True,Korea,2024
890100042978,Minimalist Ceramide Moisturizer 42978,Minimalist,Moisturizer,oily,Ceramide,1478.07,4.8,4219,6.3,False,False,True,India,2018
890100042979,Mamaearth Retinol Toner 42979,Mamaearth,Toner,sensitive,Retinol,1464.42,4.8,925,4.9,True,True,False,France,2021
890100042980,Mamaearth Aloe Vera Sunscreen 42980,Mamaearth,Sunscreen,sensitive,Aloe Vera,1002.34,3.2,2181,6.5,False,True,False,France,2017
890100042981,Aveeno Zinc Oxide Serum 42981,Aveeno,Serum,oily,Zinc Oxide,1149.98,3.2,4751,6.5,True,True,False,USA,2022
890100042982,Minimalist Retinol Moisturizer 42982,Minimalist,Moisturizer,dry,Retinol,424.8,3.2,855,6.0,True,True,False,France,2024
890100042983,Plum Ceramide Toner 42983,Plum,Toner,all,Ceramide,1017.07,3.8,4174,5.6,False,False,False,USA,2017
890100042984,Plum Tea Tree Oil Moisturizer 42984,Plum,Moisturizer,combination,Tea Tree Oil,1160.33,3.6,1510,5.3,False,True,True,Germany,2023
890100042985,Aveeno Retinol Sunscreen 42985,Aveeno,Sunscreen,sensitive,Retinol,550.43,3.4,2025,5.6,True,False,True,Germany,2024
890100042986,Olay Salicylic Acid Serum 42986,Olay,Serum,sensitive,Salicylic Acid,1455.61,4.3,712,5.4,True,False,False,France,2016
890100042987,Mamaearth Aloe Vera Moisturizer 42987,Mamaearth,Moisturizer,dry,Aloe Vera,1527.21,4.3,2611,5.4,False,True,True,USA,2015
890100042988,Olay Zinc Oxide Serum 42988,Olay,Serum,oily,Zinc Oxide,1877.77,4.6,3232,5.7,True,False,True,France,2018
890100042989,Plum Panthenol Treatment 42989,Plum,Treatment,combination,Panthenol,796.06,4.9,1360,6.2,False,True,False,France,2024
890100042990,Neutrogena Panthenol Treatment 42990,Neutrogena,Treatment,sensitive,Panthenol,1540.46,3.9,2264,6.2,False,True,True,France,2018
890100042991,Simple Vitamin C Serum 42991,Simple,Serum,oily,Vitamin C,756.88,4.5,4357,5.1,False,False,True,Korea,2017
890100042992,Bioderma Hyaluronic Acid Toner 42992,Bioderma,Toner,all,Hyaluronic Acid,1214.35,4.0,3820,5.7,False,True,False,Korea,2024
890100042993,Simple Tea Tree Oil Treatment 42993,Simple,Treatment,sensitive,Tea Tree Oil,199.1,4.7,3983,4.6,False,True,True,France,2018
890100042994,Minimalist Hyaluronic Acid Moisturizer 42994,Minimalist,Moisturizer,oily,Hyaluronic Acid,311.96,4.5,4134,6.0,False,False,False,Korea,2019
890100042995,Plum Ceramide Treatment 42995,Plum,Treatment,oily,Ceramide,532.55,4.5,910,6.3,False,True,False,France,2019
890100042996,Minimalist Aloe Vera Sunscreen 42996,Minimalist,Sunscreen,all,Aloe Vera,1655.15,4.9,2964,6.5,True,False,False,India,2016
890100042997,Plum Salicylic Acid Sunscreen 42997,Plum,Sunscreen,sensitive,Salicylic Acid,1415.36,3.6,2970,4.6,True,False,True,Korea,2022
890100042998,Cetaphil Retinol Sunscreen 42998,Cetaphil,Sunscreen,oily,Retinol,1834.81,3.4,572,5.3,False,False,False,USA,2025
890100042999,Bioderma Hyaluronic Acid Sunscreen 42999,Bioderma,Sunscreen,all,Hyaluronic Acid,1155.3,3.6,430,4.6,False,False,True,Korea,2025
890100043000,Aveeno Zinc Oxide Sunscreen 43000,Aveeno,Sunscreen,dry,Zinc Oxide,286.47,4.8,4761,5.9,True,False,True,India,2017
890100043001,Neutrogena Retinol Toner 43001,Neutrogena,Toner,all,Retinol,1319.45,3.5,1375,5.9,False,False,False,Korea,2020
890100043002,Simple Ceramide Sunscreen 43002,Simple,Sunscreen,dry,Ceramide,270.2,4.1,2139,6.1,False,False,False,France,2025
890100043003,Minimalist Ceramide Serum 43003,Minimalist,Serum,combination,Ceramide,1438.12,3.6,4190,5.1,False,True,False,India,2020
890100043004,Cetaphil Panthenol Toner 43004,Cetaphil,Toner,sensitive,Panthenol,1569.09,3.9,737,5.7,True,True,False,Germany,2023
890100043005,Plum Panthenol Sunscreen 43005,Plum,Sunscreen,combination,Panthenol,261.46,4.4,3383,5.1,False,False,True,India,2016
890100043006,Mamaearth Tea Tree Oil Serum 43006,Mamaearth,Serum,all,Tea Tree Oil,410.75,4.5,3906,5.3,True,True,False,India,2021
890100043007,Minimalist Panthenol Cleanser 43007,Minimalist,Cleanser,combination,Panthenol,1655.17,4.0,3656,6.1,False,False,True,India,2022
890100043008,Simple Hyaluronic Acid Serum 43008,Simple,Serum,sensitive,Hyaluronic Acid,1799.83,3.8,2333,5.0,True,True,True,India,2021
890100043009,Mamaearth Aloe Vera Sunscreen 43009,Mamaearth,Sunscreen,dry,Aloe Vera,1836.9,4.8,3971,4.6,False,False,False,Germany,2023
890100043010,Aveeno Panthenol Moisturizer 43010,Aveeno,Moisturizer,oily,Panthenol,1383.61,4.6,988,5.0,False,False,False,Korea,2022
890100043011,Mamaearth Aloe Vera Cleanser 43011,Mamaearth,Cleanser,all,Aloe Vera,498.19,4.6,193,6.4,True,False,True,France,2017
890100043012,Cetaphil Panthenol Toner 43012,Cetaphil,Toner,combination,Panthenol,1966.27,5.0,1378,5.5,False,False,True,USA,2018
890100043013,Simple Niacinamide Sunscreen 43013,Simple,Sunscreen,all,Niacinamide,1282.98,3.4,3484,5.1,True,False,False,USA,2024
890100043014,Simple Hyaluronic Acid Serum 43014,Simple,Serum,sensitive,Hyaluronic Acid,1106.9,3.0,1039,7.0,True,False,False,France,2024
890100043015,Aveeno Tea Tree Oil Toner 43015,Aveeno,Toner,sensitive,Tea Tree Oil,1748.35,4.3,559,4.9,False,False,True,Korea,2024
890100043016,Plum Ceramide Sunscreen 43016,Plum,Sunscreen,combination,Ceramide,560.87,3.1,1951,6.8,False,True,True,Germany,2022
890100043017,Simple Niacinamide Cleanser 43017,Simple,Cleanser,combination,Niacinamide,600.83,4.7,1767,5.5,False,True,True,Germany,2024
890100043018,Neutrogena Niacinamide Treatment 43018,Neutrogena,Treatment,dry,Niacinamide,1272.13,3.6,2329,6.7,True,False,False,France,2017
890100043019,Aveeno Niacinamide Moisturizer 43019,Aveeno,Moisturizer,oily,Niacinamide,456.17,3.4,3025,6.3,False,True,True,India,2019
890100043020,Bioderma Tea Tree Oil Cleanser 43020,Bioderma,Cleanser,dry,Tea Tree Oil,1773.39,3.6,1027,5.4,True,False,False,France,2018
890100043021,Bioderma Zinc Oxide Toner 43021,Bioderma,Toner,dry,Zinc Oxide,1655.56,3.3,764,6.3,False,True,True,France,2015
